e_propulsion_system_design,e_propulsion_system_design2,e_fuel_type,vp_source_plant_region,region,vp_source_plant_country,period_year,sum_volume
Electric,EV,Electricity,South Asia,Thailand,TH,2025,21632
Electric,EV,Electricity,South Asia,Thailand,TH,2026,31449
Electric,EV,Electricity,South Asia,Thailand,TH,2027,37786
Electric,EV,Electricity,South Asia,Thailand,TH,2028,45985
Electric,EV,Electricity,South Asia,Thailand,TH,2029,53182
Electric,REEV,GAS,Europe,Turkey,TR,2017,0
Electric,REEV,GAS,Europe,Turkey,TR,2018,0
Electric,REEV,GAS,Europe,Turkey,TR,2019,1753
Electric,REEV,GAS,Europe,Turkey,TR,2020,2949
Electric,REEV,GAS,Europe,Turkey,TR,2021,6549
Electric,REEV,GAS,Europe,Turkey,TR,2022,6686
Electric,REEV,GAS,Europe,Turkey,TR,2023,2203
Electric,REEV,GAS,Europe,Turkey,TR,2024,0
Electric,REEV,GAS,Europe,Turkey,TR,2025,0
Electric,REEV,GAS,Europe,Turkey,TR,2026,0
Electric,REEV,GAS,Europe,Turkey,TR,2027,0
Electric,REEV,GAS,Europe,Turkey,TR,2028,0
Electric,REEV,GAS,Europe,Turkey,TR,2029,0
Electric,REEV,GAS,Europe,Western Europe,DE,2017,12260
Electric,REEV,GAS,Europe,Western Europe,DE,2018,10830
Electric,REEV,GAS,Europe,Western Europe,DE,2019,2799
Electric,REEV,GAS,Europe,Western Europe,DE,2020,1446
Electric,REEV,GAS,Europe,Western Europe,DE,2021,406
Electric,REEV,GAS,Europe,Western Europe,DE,2022,0
Electric,REEV,GAS,Europe,Western Europe,DE,2023,0
Electric,REEV,GAS,Europe,Western Europe,DE,2024,0
Electric,REEV,GAS,Europe,Western Europe,DE,2025,0
Electric,REEV,GAS,Europe,Western Europe,DE,2026,0
Electric,REEV,GAS,Europe,Western Europe,DE,2027,0
Electric,REEV,GAS,Europe,Western Europe,DE,2028,0
Electric,REEV,GAS,Europe,Western Europe,DE,2029,0
Electric,REEV,GAS,Europe,Western Europe,GB,2017,0
Electric,REEV,GAS,Europe,Western Europe,GB,2018,1443
Electric,REEV,GAS,Europe,Western Europe,GB,2019,2439
Electric,REEV,GAS,Europe,Western Europe,GB,2020,1523
Electric,REEV,GAS,Europe,Western Europe,GB,2021,1643
Electric,REEV,GAS,Europe,Western Europe,GB,2022,29119
Electric,REEV,GAS,Europe,Western Europe,GB,2023,90399
Electric,REEV,GAS,Europe,Western Europe,GB,2024,89989
Electric,REEV,GAS,Europe,Western Europe,GB,2025,87943
Electric,REEV,GAS,Europe,Western Europe,GB,2026,82966
Electric,REEV,GAS,Europe,Western Europe,GB,2027,81052
Electric,REEV,GAS,Europe,Western Europe,GB,2028,73601
Electric,REEV,GAS,Europe,Western Europe,GB,2029,175795
Electric,REEV,GAS,Greater China,China,CN,2017,809
Electric,REEV,GAS,Greater China,China,CN,2018,0
Electric,REEV,GAS,Greater China,China,CN,2019,1286
Electric,REEV,GAS,Greater China,China,CN,2020,37617
Electric,REEV,GAS,Greater China,China,CN,2021,108079
Electric,REEV,GAS,Greater China,China,CN,2022,306789
Electric,REEV,GAS,Greater China,China,CN,2023,461987
Electric,REEV,GAS,Greater China,China,CN,2024,581181
Electric,REEV,GAS,Greater China,China,CN,2025,648581
Electric,REEV,GAS,Greater China,China,CN,2026,672154
Electric,REEV,GAS,Greater China,China,CN,2027,677487
Electric,REEV,GAS,Greater China,China,CN,2028,656287
Electric,REEV,GAS,Greater China,China,CN,2029,657667
Electric,REEV,GAS,Greater China,Others Asia,TW,2017,0
Electric,REEV,GAS,Greater China,Others Asia,TW,2018,0
Electric,REEV,GAS,Greater China,Others Asia,TW,2019,0
Electric,REEV,GAS,Greater China,Others Asia,TW,2020,0
Electric,REEV,GAS,Greater China,Others Asia,TW,2021,0
Electric,REEV,GAS,Greater China,Others Asia,TW,2022,0
Electric,REEV,GAS,Greater China,Others Asia,TW,2023,0
Electric,REEV,GAS,Greater China,Others Asia,TW,2024,5019
Electric,REEV,GAS,Greater China,Others Asia,TW,2025,14003
Electric,REEV,GAS,Greater China,Others Asia,TW,2026,16563
Electric,REEV,GAS,Greater China,Others Asia,TW,2027,21057
Electric,REEV,GAS,Greater China,Others Asia,TW,2028,21068
Electric,REEV,GAS,Greater China,Others Asia,TW,2029,20181
Electric,REEV,GAS,Japan/Korea,Japan,JP,2017,92636
Electric,REEV,GAS,Japan/Korea,Japan,JP,2018,132466
Electric,REEV,GAS,Japan/Korea,Japan,JP,2019,128702
Electric,REEV,GAS,Japan/Korea,Japan,JP,2020,92608
Electric,REEV,GAS,Japan/Korea,Japan,JP,2021,123080
Electric,REEV,GAS,Japan/Korea,Japan,JP,2022,269626
Electric,REEV,GAS,Japan/Korea,Japan,JP,2023,323379
Electric,REEV,GAS,Japan/Korea,Japan,JP,2024,394218
Electric,REEV,GAS,Japan/Korea,Japan,JP,2025,470913
Electric,REEV,GAS,Japan/Korea,Japan,JP,2026,534471
Electric,REEV,GAS,Japan/Korea,Japan,JP,2027,632283
Electric,REEV,GAS,Japan/Korea,Japan,JP,2028,723520
Electric,REEV,GAS,Japan/Korea,Japan,JP,2029,874625
Electric,REEV,GAS,North America,North America,MX,2017,0
Electric,REEV,GAS,North America,North America,MX,2018,0
Electric,REEV,GAS,North America,North America,MX,2019,0
Electric,REEV,GAS,North America,North America,MX,2020,0
Electric,REEV,GAS,North America,North America,MX,2021,0
Electric,REEV,GAS,North America,North America,MX,2022,0
Electric,REEV,GAS,North America,North America,MX,2023,0
Electric,REEV,GAS,North America,North America,MX,2024,0
Electric,REEV,GAS,North America,North America,MX,2025,629
Electric,REEV,GAS,North America,North America,MX,2026,9747
Electric,REEV,GAS,North America,North America,MX,2027,16217
Electric,REEV,GAS,North America,North America,MX,2028,16144
Electric,REEV,GAS,North America,North America,MX,2029,67061
Electric,REEV,GAS,North America,North America,US,2017,63
Electric,REEV,GAS,North America,North America,US,2018,114
Electric,REEV,GAS,North America,North America,US,2019,112
Electric,REEV,GAS,North America,North America,US,2020,88
Electric,REEV,GAS,North America,North America,US,2021,0
Electric,REEV,GAS,North America,North America,US,2022,0
Electric,REEV,GAS,North America,North America,US,2023,0
Electric,REEV,GAS,North America,North America,US,2024,11350
Electric,REEV,GAS,North America,North America,US,2025,24038
Electric,REEV,GAS,North America,North America,US,2026,22936
Electric,REEV,GAS,North America,North America,US,2027,29399
Electric,REEV,GAS,North America,North America,US,2028,41801
Electric,REEV,GAS,North America,North America,US,2029,41479
Electric,REEV,GAS,South Asia,Indonesia,ID,2017,0
Electric,REEV,GAS,South Asia,Indonesia,ID,2018,0
Electric,REEV,GAS,South Asia,Indonesia,ID,2019,0
Electric,REEV,GAS,South Asia,Indonesia,ID,2020,0
Electric,REEV,GAS,South Asia,Indonesia,ID,2021,0
Electric,REEV,GAS,South Asia,Indonesia,ID,2022,1057
Electric,REEV,GAS,South Asia,Indonesia,ID,2023,9736
Electric,REEV,GAS,South Asia,Indonesia,ID,2024,69473
Electric,REEV,GAS,South Asia,Indonesia,ID,2025,92436
Electric,REEV,GAS,South Asia,Indonesia,ID,2026,120307
Electric,REEV,GAS,South Asia,Indonesia,ID,2027,130930
Electric,REEV,GAS,South Asia,Indonesia,ID,2028,149947
Electric,REEV,GAS,South Asia,Indonesia,ID,2029,160393
Electric,REEV,GAS,South Asia,Malaysia,MY,2017,0
Electric,REEV,GAS,South Asia,Malaysia,MY,2018,0
Electric,REEV,GAS,South Asia,Malaysia,MY,2019,0
Electric,REEV,GAS,South Asia,Malaysia,MY,2020,0
Electric,REEV,GAS,South Asia,Malaysia,MY,2021,0
Electric,REEV,GAS,South Asia,Malaysia,MY,2022,0
Electric,REEV,GAS,South Asia,Malaysia,MY,2023,2670
Electric,REEV,GAS,South Asia,Malaysia,MY,2024,12284
Electric,REEV,GAS,South Asia,Malaysia,MY,2025,20570
Electric,REEV,GAS,South Asia,Malaysia,MY,2026,26580
Electric,REEV,GAS,South Asia,Malaysia,MY,2027,29764
Electric,REEV,GAS,South Asia,Malaysia,MY,2028,30697
Electric,REEV,GAS,South Asia,Malaysia,MY,2029,31733
Electric,REEV,GAS,South Asia,Thailand,TH,2017,0
Electric,REEV,GAS,South Asia,Thailand,TH,2018,0
Electric,REEV,GAS,South Asia,Thailand,TH,2019,0
Electric,REEV,GAS,South Asia,Thailand,TH,2020,40843
Electric,REEV,GAS,South Asia,Thailand,TH,2021,36624
Electric,REEV,GAS,South Asia,Thailand,TH,2022,18335
Electric,REEV,GAS,South Asia,Thailand,TH,2023,26995
Electric,REEV,GAS,South Asia,Thailand,TH,2024,22205
Electric,REEV,GAS,South Asia,Thailand,TH,2025,19741
Electric,REEV,GAS,South Asia,Thailand,TH,2026,23225
Electric,REEV,GAS,South Asia,Thailand,TH,2027,32023
Electric,REEV,GAS,South Asia,Thailand,TH,2028,36237
Electric,REEV,GAS,South Asia,Thailand,TH,2029,41579
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2017,0
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2018,0
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2019,0
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2020,0
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2021,0
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2022,0
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2023,0
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2024,0
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2025,750
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2026,1228
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2027,1138
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2028,991
Electric,REEV,GAS-E100,Japan/Korea,Japan,JP,2029,957
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2017,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2018,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2019,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2020,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2021,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2022,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2023,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2024,79
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2025,279
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2026,529
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2027,667
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2028,883
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,PL,2029,1762
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2017,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2018,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2019,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2020,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2021,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2022,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2023,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2024,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2025,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2026,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2027,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2028,0
Fuel Cell,FCEV,Hydrogen,Europe,Eastern Europe,SK,2029,911
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2017,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2018,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2019,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2020,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2021,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2022,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2023,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2024,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2025,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2026,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2027,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2028,0
Fuel Cell,FCEV,Hydrogen,Europe,Turkey,TR,2029,1687
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2017,91
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2018,77
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2019,141
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2020,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2021,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2022,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2023,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2024,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2025,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2026,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2027,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2028,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,DE,2029,3667
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2017,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2018,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2019,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2020,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2021,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2022,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2023,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2024,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2025,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2026,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2027,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2028,403
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,ES,2029,889
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2017,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2018,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2019,5
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2020,73
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2021,65
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2022,183
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2023,1227
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2024,1250
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2025,2295
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2026,4431
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2027,10419
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2028,15445
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,FR,2029,20396
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2017,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2018,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2019,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2020,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2021,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2022,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2023,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2024,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2025,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2026,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2027,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2028,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,GB,2029,1177
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2017,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2018,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2019,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2020,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2021,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2022,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2023,0
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2024,1173
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2025,2362
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2026,3902
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2027,4061
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2028,4414
Fuel Cell,FCEV,Hydrogen,Europe,Western Europe,IT,2029,4482
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2017,2
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2018,45
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2019,137
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2020,291
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2021,304
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2022,1549
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2023,3371
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2024,6918
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2025,9918
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2026,12022
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2027,14251
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2028,18374
Fuel Cell,FCEV,Hydrogen,Greater China,China,CN,2029,24207
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2017,4063
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2018,3453
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2019,3601
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2020,881
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2021,7124
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2022,4023
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2023,7075
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2024,7148
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2025,5810
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2026,5576
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2027,6027
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2028,5782
Fuel Cell,FCEV,Hydrogen,Japan/Korea,Japan,JP,2029,8154
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2017,219
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2018,954
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2019,6020
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2020,6459
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2021,9438
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2022,10239
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2023,11023
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2024,16497
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2025,17279
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2026,18594
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2027,21129
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2028,23863
Fuel Cell,FCEV,Hydrogen,Japan/Korea,South Korea,KR,2029,24265
Fuel Cell,FCEV,Hydrogen,North America,North America,MX,2017,0
Fuel Cell,FCEV,Hydrogen,North America,North America,MX,2018,0
Fuel Cell,FCEV,Hydrogen,North America,North America,MX,2019,0
Fuel Cell,FCEV,Hydrogen,North America,North America,MX,2020,0
Fuel Cell,FCEV,Hydrogen,North America,North America,MX,2021,0
Fuel Cell,FCEV,Hydrogen,North America,North America,MX,2022,0
Fuel Cell,FCEV,Hydrogen,North America,North America,MX,2023,0
Fuel Cell,FCEV,Hydrogen,North America,North America,MX,2024,0
Fuel Cell,FCEV,Hydrogen,North America,North America,MX,2025,164
Fuel Cell,FCEV,Hydrogen,North America,North America,MX,2026,441
